ts_epoch,kind,label,v1,v2
1784799572.548782103,db,user,5,10000
1784799575.634158580,cpu,user-service-user-service-1,10.28,86.0
1784799575.634158580,db,user,3,10000
1784799578.716133187,cpu,user-service-user-service-1,8.21,86.4
1784799578.716133187,db,user,3,10000
1784799581.817173204,cpu,user-service-user-service-1,8.68,86.5
1784799581.817173204,db,user,5,10000
1784799584.917408407,cpu,user-service-user-service-1,8.42,87.0
1784799584.917408407,db,user,3,10000
1784799588.020500549,cpu,user-service-user-service-1,15.40,87.2
1784799588.020500549,db,user,3,10000
1784799591.118904699,cpu,user-service-user-service-1,8.10,86.5
1784799591.118904699,db,user,3,10000
1784799594.211483240,cpu,user-service-user-service-1,8.57,86.9
1784799594.211483240,db,user,5,10000
1784799597.304101565,cpu,user-service-user-service-1,8.49,87.2
1784799597.304101565,db,user,5,10000
1784799600.415406046,cpu,user-service-user-service-1,8.98,87.1
1784799600.415406046,db,user,3,10000
1784799603.511427111,cpu,user-service-user-service-1,8.88,87.2
1784799603.511427111,db,user,5,10000
1784799606.596527616,cpu,user-service-user-service-1,8.99,87.5
1784799606.596527616,db,user,3,10000
1784799609.702013916,cpu,user-service-user-service-1,9.16,87.1
1784799609.702013916,db,user,7,10000
1784799612.806044621,cpu,user-service-user-service-1,8.51,88.3
1784799612.806044621,db,user,3,10000
1784799615.921981336,cpu,user-service-user-service-1,10.81,88.5
1784799615.921981336,db,user,3,10000
1784799619.022156493,cpu,user-service-user-service-1,15.99,87.2
1784799619.022156493,db,user,5,10000
1784799622.133091511,cpu,user-service-user-service-1,8.77,87.1
1784799622.133091511,db,user,3,10000
1784799625.231003592,cpu,user-service-user-service-1,10.35,87.7
1784799625.231003592,db,user,3,10000
1784799628.291979468,cpu,user-service-user-service-1,8.51,86.7
1784799628.291979468,db,user,5,10000
1784799631.397704669,cpu,user-service-user-service-1,7.93,86.9
1784799631.397704669,db,user,3,10000
1784799634.495475969,cpu,user-service-user-service-1,8.28,86.8
1784799634.495475969,db,user,3,10000
1784799637.588420455,cpu,user-service-user-service-1,8.86,87.3
1784799637.588420455,db,user,3,10000
1784799640.676096578,cpu,user-service-user-service-1,8.17,87.8
1784799640.676096578,db,user,3,10000
1784799643.765701134,cpu,user-service-user-service-1,8.05,87.9
1784799643.765701134,db,user,3,10000
1784799646.876002162,cpu,user-service-user-service-1,7.68,88.0
1784799646.876002162,db,user,3,10000
1784799649.972509220,cpu,user-service-user-service-1,6.93,88.5
1784799649.972509220,db,user,3,10000
1784799653.067076589,cpu,user-service-user-service-1,12.95,88.0
1784799653.067076589,db,user,3,10000
1784799656.170470714,cpu,user-service-user-service-1,10.24,87.5
1784799656.170470714,db,user,3,10000
1784799659.263006756,cpu,user-service-user-service-1,6.60,87.5
1784799659.263006756,db,user,5,10000
1784799662.376282239,cpu,user-service-user-service-1,7.94,87.4
1784799662.376282239,db,user,3,10000
1784799665.480804287,cpu,user-service-user-service-1,9.76,87.5
1784799665.480804287,db,user,3,10000
1784799668.578763839,cpu,user-service-user-service-1,8.90,86.7
1784799668.578763839,db,user,5,10000
1784799671.669797739,cpu,user-service-user-service-1,8.37,86.9
1784799671.669797739,db,user,3,10000
1784799674.772469988,cpu,user-service-user-service-1,8.48,87.3
1784799674.772469988,db,user,3,10000
1784799677.872001200,cpu,user-service-user-service-1,8.18,87.5
1784799677.872001200,db,user,3,10000
1784799680.971767626,cpu,user-service-user-service-1,8.42,87.8
1784799680.971767626,db,user,3,10000
1784799684.077446350,cpu,user-service-user-service-1,8.00,88.2
1784799684.077446350,db,user,7,10000
1784799687.185818612,cpu,user-service-user-service-1,7.88,87.1
1784799687.185818612,db,user,3,10000
1784799690.280591463,cpu,user-service-user-service-1,8.58,86.4
1784799690.280591463,db,user,5,10000
1784799693.373251200,cpu,user-service-user-service-1,8.58,86.8
1784799693.373251200,db,user,3,10000
1784799696.464877140,cpu,user-service-user-service-1,10.31,87.0
1784799696.464877140,db,user,3,10000
1784799699.572352955,cpu,user-service-user-service-1,8.65,86.8
1784799699.572352955,db,user,7,10000
1784799702.681314119,cpu,user-service-user-service-1,8.80,87.1
1784799702.681314119,db,user,5,10000
1784799705.772608376,cpu,user-service-user-service-1,10.52,87.5
1784799705.772608376,db,user,3,10000
1784799708.891647920,cpu,user-service-user-service-1,8.91,87.9
1784799708.891647920,db,user,5,10000
1784799711.973909576,cpu,user-service-user-service-1,8.73,88.1
1784799711.973909576,db,user,3,10000
1784799715.067852578,cpu,user-service-user-service-1,8.63,88.3
1784799715.067852578,db,user,3,10000
1784799718.138454459,cpu,user-service-user-service-1,15.59,87.5
1784799718.138454459,db,user,5,10000
1784799721.240022175,cpu,user-service-user-service-1,8.87,87.0
1784799721.240022175,db,user,5,10000
1784799724.352496576,cpu,user-service-user-service-1,8.88,87.0
1784799724.352496576,db,user,3,10000
1784799727.463472878,cpu,user-service-user-service-1,8.91,87.2
1784799727.463472878,db,user,3,10000
1784799730.551853317,cpu,user-service-user-service-1,8.39,87.4
1784799730.551853317,db,user,3,10000
1784799733.659646516,cpu,user-service-user-service-1,8.73,87.2
1784799733.659646516,db,user,5,10000
1784799736.769123200,cpu,user-service-user-service-1,10.38,87.8
1784799736.769123200,db,user,5,10000
1784799739.860985710,cpu,user-service-user-service-1,8.73,87.3
1784799739.860985710,db,user,5,10000
1784799742.964034600,cpu,user-service-user-service-1,8.88,87.7
1784799742.964034600,db,user,3,10000
1784799746.069993524,cpu,user-service-user-service-1,10.49,89.2
1784799746.069993524,db,user,5,10000
1784799749.197417465,cpu,user-service-user-service-1,8.53,89.4
1784799749.197417465,db,user,4,10000
1784799752.309238253,cpu,user-service-user-service-1,8.63,87.4
1784799752.309238253,db,user,5,10000
1784799755.412231425,cpu,user-service-user-service-1,7.81,87.6
1784799755.412231425,db,user,3,10000
1784799758.503876696,cpu,user-service-user-service-1,8.24,86.6
1784799758.503876696,db,user,5,10000
1784799761.627843154,cpu,user-service-user-service-1,7.76,86.6
1784799761.627843154,db,user,3,10000
1784799764.764082936,cpu,user-service-user-service-1,8.42,86.8
1784799764.764082936,db,user,5,10000
1784799767.861198402,cpu,user-service-user-service-1,8.35,87.0
1784799767.861198402,db,user,3,10000
1784799770.971831234,cpu,user-service-user-service-1,8.22,87.3
1784799770.971831234,db,user,3,10000
1784799774.083508364,cpu,user-service-user-service-1,8.47,87.7
1784799774.083508364,db,user,3,10000
1784799777.179897811,cpu,user-service-user-service-1,8.92,87.8
1784799777.179897811,db,user,3,10000
1784799780.279158835,cpu,user-service-user-service-1,9.16,88.5
1784799780.279158835,db,user,3,10000
1784799783.393461698,cpu,user-service-user-service-1,10.02,87.0
1784799783.393461698,db,user,3,10000
1784799786.470569056,cpu,user-service-user-service-1,10.94,86.2
1784799786.470569056,db,user,3,10000
1784799789.572140583,cpu,user-service-user-service-1,8.26,86.3
1784799789.572140583,db,user,3,10000
1784799792.677632735,cpu,user-service-user-service-1,8.63,86.3
1784799792.677632735,db,user,3,10000
1784799795.780651995,cpu,user-service-user-service-1,8.52,86.4
1784799795.780651995,db,user,5,10000
1784799798.873773584,cpu,user-service-user-service-1,8.41,84.6
1784799798.873773584,db,user,3,10000
1784799801.969351340,cpu,user-service-user-service-1,8.42,85.1
1784799801.969351340,db,user,3,10000
1784799805.075063568,cpu,user-service-user-service-1,8.42,85.2
1784799805.075063568,db,user,5,10000
1784799808.184851027,cpu,user-service-user-service-1,7.89,85.4
1784799808.184851027,db,user,3,10000
1784799811.321541598,cpu,user-service-user-service-1,8.39,85.7
1784799811.321541598,db,user,3,10000
1784799814.383396105,cpu,user-service-user-service-1,7.68,86.0
1784799814.383396105,db,user,3,10000
1784799817.469747763,cpu,user-service-user-service-1,14.33,84.1
1784799817.469747763,db,user,5,10000
1784799820.564014110,cpu,user-service-user-service-1,7.66,84.9
1784799820.564014110,db,user,5,10000
1784799823.665942014,cpu,user-service-user-service-1,7.81,85.6
1784799823.665942014,db,user,3,10000
1784799826.758190460,cpu,user-service-user-service-1,10.37,85.9
1784799826.758190460,db,user,3,10000
1784799829.847545373,cpu,user-service-user-service-1,8.75,85.8
1784799829.847545373,db,user,5,10000
1784799832.951887357,cpu,user-service-user-service-1,8.08,86.1
1784799832.951887357,db,user,3,10000
1784799836.064325069,cpu,user-service-user-service-1,8.15,86.3
1784799836.064325069,db,user,3,10000
1784799839.179702538,cpu,user-service-user-service-1,8.69,86.9
1784799839.179702538,db,user,3,10000
1784799842.276800451,cpu,user-service-user-service-1,8.63,87.0
1784799842.276800451,db,user,3,10000
1784799845.365045730,cpu,user-service-user-service-1,9.11,87.9
1784799845.365045730,db,user,3,10000
1784799848.469506754,cpu,user-service-user-service-1,7.63,88.3
1784799848.469506754,db,user,3,10000
1784799851.568326917,cpu,user-service-user-service-1,14.85,87.5
1784799851.568326917,db,user,5,10000
1784799854.677405271,cpu,user-service-user-service-1,7.65,87.6
1784799854.677405271,db,user,3,10000
1784799857.770156979,cpu,user-service-user-service-1,8.84,84.9
1784799857.770156979,db,user,3,10000
1784799860.861453993,cpu,user-service-user-service-1,7.62,85.0
1784799860.861453993,db,user,3,10000
1784799863.956960580,cpu,user-service-user-service-1,8.57,85.3
1784799863.956960580,db,user,3,10000
1784799867.058818446,cpu,user-service-user-service-1,10.34,85.6
1784799867.058818446,db,user,3,10000
1784799870.197459623,cpu,user-service-user-service-1,8.26,86.1
1784799870.197459623,db,user,5,10000
1784799873.288919152,cpu,user-service-user-service-1,8.35,87.1
1784799873.288919152,db,user,3,10000
1784799876.407424658,cpu,user-service-user-service-1,8.10,88.2
1784799876.407424658,db,user,3,10000
1784799879.504685495,cpu,user-service-user-service-1,9.23,85.6
1784799879.504685495,db,user,3,10000
1784799882.599501283,cpu,user-service-user-service-1,0.02,85.5
1784799882.599501283,db,user,3,10000
1784799885.699235713,cpu,user-service-user-service-1,0.02,85.5
1784799885.699235713,db,user,3,10000
1784799888.798766484,cpu,user-service-user-service-1,0.02,85.6
1784799888.798766484,db,user,3,10000
1784799891.887475352,cpu,user-service-user-service-1,0.01,85.7
1784799891.887475352,db,user,3,10000
1784799894.975213994,cpu,user-service-user-service-1,0.01,85.7
1784799894.975213994,db,user,3,10000
1784799898.062742084,cpu,user-service-user-service-1,0.01,85.8
1784799898.062742084,db,user,3,10000
1784799901.158561322,cpu,user-service-user-service-1,0.06,85.8
1784799901.158561322,db,user,3,10000
1784799904.243434231,cpu,user-service-user-service-1,0.01,85.8
1784799904.243434231,db,user,3,10000
1784799907.346542823,cpu,user-service-user-service-1,1.89,85.9
1784799907.346542823,db,user,3,10000
1784799910.427713893,cpu,user-service-user-service-1,0.01,85.8
1784799910.427713893,db,user,3,10000
1784799913.507020809,cpu,user-service-user-service-1,0.01,85.8
1784799913.507020809,db,user,3,10000
1784799916.615154331,cpu,user-service-user-service-1,0.06,85.8
1784799916.615154331,db,user,3,10000
1784799919.706917853,cpu,user-service-user-service-1,0.01,85.8
1784799919.706917853,db,user,3,10000
1784799922.798985268,cpu,user-service-user-service-1,0.01,85.8
1784799922.798985268,db,user,3,10000
1784799925.895446304,cpu,user-service-user-service-1,0.07,85.8
1784799925.895446304,db,user,3,10000
