ts_epoch,kind,label,v1,v2
1784800412.878363244,cpu,zt-gateway,0.09,104.0
1784800412.878363244,cpu,zt-php-worker,8.87,47.5
1784800412.878363244,cpu,zt-rabbitmq,256.75,202.1
1784800412.878363244,queue,order_queue,4341,
1784800412.878363244,queue,OrderCreateRequestedEvent,59,
1784800412.878363244,queue,PaymentProcessedEvent,4,
1784800412.878363244,queue,RollbackOrderEvent,0,
1784800412.878363244,queue,InventoryDeductedEvent,3,
1784800412.878363244,queue,OrderSagaCompletedEvent,4,
1784800412.878363244,queue,OrderCreatedEvent,5,
1784800412.878363244,queue,RollbackInventoryEvent,0,
1784800417.738384022,cpu,zt-gateway,0.07,104.0
1784800417.738384022,cpu,zt-php-worker,8.54,47.2
1784800417.738384022,cpu,zt-rabbitmq,251.42,203.3
1784800417.738384022,queue,order_queue,4194,
1784800417.738384022,queue,OrderCreateRequestedEvent,59,
1784800417.738384022,queue,PaymentProcessedEvent,5,
1784800417.738384022,queue,RollbackOrderEvent,0,
1784800417.738384022,queue,InventoryDeductedEvent,3,
1784800417.738384022,queue,OrderSagaCompletedEvent,4,
1784800417.738384022,queue,OrderCreatedEvent,4,
1784800417.738384022,queue,RollbackInventoryEvent,0,
1784800422.607158935,cpu,zt-gateway,0.05,104.0
1784800422.607158935,cpu,zt-php-worker,9.34,48.0
1784800422.607158935,cpu,zt-rabbitmq,251.74,207.9
1784800422.607158935,queue,order_queue,4046,
1784800422.607158935,queue,OrderCreateRequestedEvent,60,
1784800422.607158935,queue,PaymentProcessedEvent,5,
1784800422.607158935,queue,RollbackOrderEvent,0,
1784800422.607158935,queue,InventoryDeductedEvent,3,
1784800422.607158935,queue,OrderSagaCompletedEvent,4,
1784800422.607158935,queue,OrderCreatedEvent,4,
1784800422.607158935,queue,RollbackInventoryEvent,0,
1784800427.452072761,cpu,zt-gateway,0.06,104.0
1784800427.452072761,cpu,zt-php-worker,8.76,47.2
1784800427.452072761,cpu,zt-rabbitmq,2.77,204.3
1784800427.452072761,queue,order_queue,3898,
1784800427.452072761,queue,OrderCreateRequestedEvent,60,
1784800427.452072761,queue,PaymentProcessedEvent,2,
1784800427.452072761,queue,RollbackOrderEvent,0,
1784800427.452072761,queue,InventoryDeductedEvent,4,
1784800427.452072761,queue,OrderSagaCompletedEvent,4,
1784800427.452072761,queue,OrderCreatedEvent,6,
1784800427.452072761,queue,RollbackInventoryEvent,0,
1784800432.308531740,cpu,zt-gateway,0.05,104.0
1784800432.308531740,cpu,zt-php-worker,9.10,47.5
1784800432.308531740,cpu,zt-rabbitmq,3.19,208.8
1784800432.308531740,queue,order_queue,3748,
1784800432.308531740,queue,OrderCreateRequestedEvent,62,
1784800432.308531740,queue,PaymentProcessedEvent,4,
1784800432.308531740,queue,RollbackOrderEvent,0,
1784800432.308531740,queue,InventoryDeductedEvent,3,
1784800432.308531740,queue,OrderSagaCompletedEvent,4,
1784800432.308531740,queue,OrderCreatedEvent,5,
1784800432.308531740,queue,RollbackInventoryEvent,0,
1784800437.163019120,cpu,zt-gateway,0.04,104.0
1784800437.163019120,cpu,zt-php-worker,9.21,47.2
1784800437.163019120,cpu,zt-rabbitmq,3.28,204.7
1784800437.163019120,queue,order_queue,3599,
1784800437.163019120,queue,OrderCreateRequestedEvent,61,
1784800437.163019120,queue,PaymentProcessedEvent,5,
