ts_epoch,kind,label,v1,v2
1784798746.733750405,db,production,5,50000
1784798749.806002114,cpu,production-service-production-service-1,15.38,88.2
1784798749.806002114,db,production,5,50000
1784798752.881480284,cpu,production-service-production-service-1,15.28,89.8
1784798752.881480284,db,production,7,50000
1784798755.958228049,cpu,production-service-production-service-1,15.80,91.2
1784798755.958228049,db,production,7,50000
1784798759.037381097,cpu,production-service-production-service-1,0.06,90.5
1784798759.037381097,db,production,3,50000
1784798762.118734898,cpu,production-service-production-service-1,0.01,89.8
1784798762.118734898,db,production,3,50000
1784798765.202364381,cpu,production-service-production-service-1,0.01,89.2
1784798765.202364381,db,production,3,50000
1784798768.286238368,cpu,production-service-production-service-1,1.75,90.8
1784798768.286238368,db,production,3,50000
1784798771.361802067,cpu,production-service-production-service-1,0.01,89.9
1784798771.361802067,db,production,3,50000
1784798774.448849183,cpu,production-service-production-service-1,0.34,89.3
1784798774.448849183,db,production,3,50000
1784798777.524945619,cpu,production-service-production-service-1,1.92,89.3
1784798777.524945619,db,production,3,50000
1784798780.611848154,cpu,production-service-production-service-1,0.01,88.6
1784798780.611848154,db,production,3,50000
1784798783.704142181,cpu,production-service-production-service-1,0.01,88.1
1784798783.704142181,db,production,3,50000
1784798786.789581005,cpu,production-service-production-service-1,0.01,87.6
1784798786.789581005,db,production,3,50000
1784798789.874438527,cpu,production-service-production-service-1,0.04,87.9
1784798789.874438527,db,production,3,50000
1784798792.955147386,cpu,production-service-production-service-1,0.01,87.5
1784798792.955147386,db,production,3,50000
1784798796.043304294,cpu,production-service-production-service-1,0.01,87.5
1784798796.043304294,db,production,3,50000
1784798799.124620365,cpu,production-service-production-service-1,0.06,87.6
1784798799.124620365,db,production,3,50000
1784798802.203215120,cpu,production-service-production-service-1,0.01,87.5
1784798802.203215120,db,production,3,50000
1784798805.283885244,cpu,production-service-production-service-1,0.00,87.2
1784798805.283885244,db,production,3,50000
1784798808.368852277,cpu,production-service-production-service-1,1.74,88.5
1784798808.368852277,db,production,3,50000
1784798811.454795112,cpu,production-service-production-service-1,0.01,87.2
1784798811.454795112,db,production,3,50000
